No;Kode Part;Desc Part;Gudang Part;Lokasi Part;ONHAND;BOOKING;AVS
221;13102KVB930;PISTON (0.25);GUDANG UTAMA BAHAGIA MOTOR;A2.04.7.1;1;0;1
222;13102KWN903;PISTON (0,25);GUDANG UTAMA BAHAGIA MOTOR;A2.04.7.1;2;0;2
223;13111087001;PIN PISTON;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;2;0;2
224;13111K0JN00;PIN,PISTON;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
225;13111KGF910;13111KGF911;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;1;0;1
226;13111KSP910;PIN PISTON;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;0;0;0
227;13111KWN901;13111KWN900;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;4;0;4
228;13115K23900;CLIP,PISTON PIN 12MM;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
229;13115KZY700;CLIP, PISTON PIN, 14MM;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;2;0;2
230;131A1GN5913;PISTON KIT (STD);GUDANG UTAMA BAHAGIA MOTOR;A2.04.7.2;1;0;1
231;131A1KEH660;PISTON KIT (STD);GUDANG UTAMA BAHAGIA MOTOR;A2.04.7.2;1;0;1
232;131A1KVB930;PISTON KIT (STD);GUDANG UTAMA BAHAGIA MOTOR;A2.04.7.2;1;0;1
233;14100KGH901;CAMSHAFT COMP.;GUDANG UTAMA BAHAGIA MOTOR;A3.03.7.1;1;0;1
234;14110K15900;CAM SHAFT IN ASSY SET;GUDANG UTAMA BAHAGIA MOTOR;A2.04.6.2;5;0;5
235;14210K15900;CAM SHAFT EX ASSY SET;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;0;0;0
236;14401K15901;CHAIN, CAM(114L) (FS);GUDANG UTAMA BAHAGIA MOTOR;A2.03.6.8;2;0;2
237;14401K18901;CHAIN, CAM(94L) (FS);GUDANG UTAMA BAHAGIA MOTOR;A2.03.6.8;5;0;5
238;14401K1AN01;CHAIN,CAM;GUDANG UTAMA BAHAGIA MOTOR;A2.02.5.5;1;0;1
239;14401KPH901;CHAIN CAM;GUDANG UTAMA BAHAGIA MOTOR;A2.03.6.8;1;0;1
240;14401KSS931;CHAIN,CAM 92L (FS);GUDANG UTAMA BAHAGIA MOTOR;A2.06.3.7;2;0;2
241;14401KVB901;CHAIN CAM DID SCR-0404SV;GUDANG UTAMA BAHAGIA MOTOR;A2.03.6.7;0;0;0
242;14401KWB920;14401KWB921;GUDANG UTAMA BAHAGIA MOTOR;A2.03.6.6;5;0;5
243;14401KWB921;CHAIN CAM;GUDANG UTAMA BAHAGIA MOTOR;A1.02.2.4;7;0;7
244;14431KEH900;ARM,VALVE ROCKER;GUDANG UTAMA BAHAGIA MOTOR;A2.01.3.3;1;0;1
245;14500KYZ900;ARM COMP CAM CHAIN;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;0;0;0
246;14502086001;ROLLER CAM CHAIN TENSIONER;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;2;0;2
247;14510K56N00;TENSIONER COMP CAM CHAIN;GUDANG UTAMA BAHAGIA MOTOR;A2.04.6.3;1;0;1
248;14515KGH900;PLATE TENSIONER SET;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.2;1;0;1
249;14611K56N00;GUIDE A, CAM CHAIN;GUDANG UTAMA BAHAGIA MOTOR;A2.04.6.4;1;0;1
250;14670K41N01;14670KYZ901;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;0;0;0
251;14670KYZ900;14670KYZ901;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.4;0;0;0
252;14711KVY900;VALVE,INLET;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;1;0;1
253;14721K56N00;VALVE, EX.;GUDANG UTAMA BAHAGIA MOTOR;A2.04.6.2;1;0;1
254;14721KYE900;VALVE,EXHAUST;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;2;0;2
255;147A1KPH900;VALVE, SET;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;1;0;1
256;147A1KVY900;VALVE SET;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
257;15651KZL930;GAUGE OIL LEVEL;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;4;0;4
258;16016K03H11;SCREW SET;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;0;0;0
259;16100K07900;CARBURETOR ASSY;GUDANG UTAMA BAHAGIA MOTOR;A2.04.6.2;1;0;1
260;16450K03N31;INJECTOR ASSY FUEL;GUDANG UTAMA BAHAGIA MOTOR;02.04.4.4;0;0;0
261;16450K25901;INJECTOR ASSY FUEL;GUDANG UTAMA BAHAGIA MOTOR;A1.01.1.2;10;0;10
262;16450K59A11;INJECTOR ASSY FUEL;GUDANG UTAMA BAHAGIA MOTOR;A1.02.2.4;0;0;0
263;16700K03H01;UNIT ASSY FUEL PUMP;GUDANG UTAMA BAHAGIA MOTOR;A1.03.3.6;0;0;0
264;16700K0JN01;UNIT ASSY,FUEL PUMP;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;1;0;1
265;16700K15306;UNIT ASSY FUEL PUMP;GUDANG UTAMA BAHAGIA MOTOR;A2.01.7.1;1;0;1
266;16700K16305;UNIT ASSY,FUEL PUMP;GUDANG UTAMA BAHAGIA MOTOR;A1.03.3.6;1;0;1
267;16700K18305;UNIT ASSY,FUEL PUMP;GUDANG UTAMA BAHAGIA MOTOR;A2.01.7.1;0;0;0
268;16700K2FN01;UNIT ASSY,FUEL PUMP;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.5;1;0;1
269;16700K46N01;PUMP UNIT, FUEL;GUDANG UTAMA BAHAGIA MOTOR;A1.03.3.6;2;0;2
270;16700K46N02;PUMP UNIT FUEL;GUDANG UTAMA BAHAGIA MOTOR;A1.02.3.4;1;0;1
271;16700K59A71;UNIT ASSY,FUEL PUMP;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1.2;1;0;1
272;16700K81N00;UNIT ASSY FUEL PUMP;GUDANG UTAMA BAHAGIA MOTOR;A1.03.3.6;0;0;0
273;16700K81N01;UNIT ASSY,FUEL PUMP;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;3;0;3
274;16700KYZ305;UNIT ASSY,FUEL PUMP;GUDANG UTAMA BAHAGIA MOTOR;A1.03.3.6;1;0;1
275;16700KZR305;UNIT ASSY,FUEL PUMP;GUDANG UTAMA BAHAGIA MOTOR;A2.01.7.1;1;0;1
276;16707KVBS51;FILTER SET;GUDANG UTAMA BAHAGIA MOTOR;A2.01.1.3;2;0;2
277;16910GAH690;STRAINER,FUEL;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;1;0;1
278;17200K0JA00;GARNISH AIR CLEANER GENIO;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;10;0;10
279;17200K0JGLD;GARN. AIR CLEANER GENIO GLD;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
280;17200K1AL00;GARN AIR CLNR ALL BEAT 24;GUDANG UTAMA BAHAGIA MOTOR;D1.01.1.3;2;2;0
281;17200K1ZG00;GARN AIR CLEANER NEW PCX21;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
282;17200K2FA00;GARN AIR CLEANER SCOOPY20;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;2;0;2
283;17205GN5900;ELEMENT CLEANER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.7.3;8;0;8
284;1720AKVB930;AIR CLEANER SET;GUDANG UTAMA BAHAGIA MOTOR;B1.01.4.1;2;0;2
285;17210K03N30;ELEMEN COMP, AIR/C;GUDANG UTAMA BAHAGIA MOTOR;B4.06.4.2;2;0;2
286;17210K0JN00;ELEMENT COMP,AIR/C;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.4;2;0;2
287;17210K16900;ELEMENT COMP., AIR CLEANER;GUDANG UTAMA BAHAGIA MOTOR;B4.04.2.1;22;0;22
288;17210K1AN00;ELEMENT COMP,AIR/C;GUDANG UTAMA BAHAGIA MOTOR;B3.03.3.1;16;0;16
289;17210K1ZN20;ELEMENT COMP,AIR/C;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.3;1;0;1
290;17210K29900;ELEMENT COMP AIR CLEANER LBL;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.1;2;0;2
291;17210K46N20;ELEMENT COMP AIR CLEANER;GUDANG UTAMA BAHAGIA MOTOR;B4.06.2.1;4;0;4
292;17210K56N00;ELEMENT COMP AIR CLEANER;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.4;0;0;0
293;17210K59A70;ELEMENT COMP,AIR/C;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.4;17;0;17
294;17210K93N00;ELEMENT COMP., AIR CLEANER;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.4;9;0;9
295;17210K97N00;ELEMENT COMP AIR/C;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.4;2;0;2
296;17210KPH900;ELEMENT COMP A/C;GUDANG UTAMA BAHAGIA MOTOR;B4.04.2.2;111;0;111
297;17210KVB930;ELEMENT COMP A/C;GUDANG UTAMA BAHAGIA MOTOR;B4.02.2.1;5;0;5
298;17210KVY960;ELEMENT COMP A/C;GUDANG UTAMA BAHAGIA MOTOR;B4.04.1.1;2;0;2
299;17210KWB920;ELEMENT COMP A/C;GUDANG UTAMA BAHAGIA MOTOR;B4.06.4.2;14;0;14
300;17210KYZ900;ELEMENT COMP, AIR/C;GUDANG UTAMA BAHAGIA MOTOR;B4.02.4.1;11;0;11
301;17210KZLA00;ELEMENT COMP A/C;GUDANG UTAMA BAHAGIA MOTOR;B4.02.1.1;8;0;8
302;17210KZR600;17220KZR600;GUDANG UTAMA BAHAGIA MOTOR;B4.02.1.2;0;0;0
303;17211K15900;ELEMENT COMP,AIR/C;GUDANG UTAMA BAHAGIA MOTOR;B4.08.1.1;7;0;7
304;17211K18900;ELEMENT COMP., A/C;GUDANG UTAMA BAHAGIA MOTOR;B4.02.2.2;2;0;2
305;17211KYE900;ELEMENT COMP A/C;GUDANG UTAMA BAHAGIA MOTOR;B4.04.4.2;2;0;2
306;17220K59A10;SET ILLUST AIR/C ELEMENT;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.4;1;0;1
307;17220KZR600;ELEMENT SET, AIR CLEANER;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;17;0;17
308;17225K16900;CASE SUB ASSY., AIR CLEANER;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.1;2;0;2
309;17235K46N20;COVER SUB ASSY, AIR CLEANER;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.2;2;0;2
310;17245K16900;COVER SUB ASSY., AIR CLEANER;GUDANG UTAMA BAHAGIA MOTOR;B4.02.3.2;1;0;1
311;17510K81N00;TANK COMP,FUEL;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
312;17560KZL930;JOINT COMP INJECTOR;GUDANG UTAMA BAHAGIA MOTOR;02.04.4.4;0;0;0
313;17570K03N32;HOSE COMP, FUEL FEED;GUDANG UTAMA BAHAGIA MOTOR;A3.03.3.4;0;0;0
314;17570KZR601;HOSE COMP., FUEL FEED;GUDANG UTAMA BAHAGIA MOTOR;A3.03.3.1;1;0;1
315;17572GGLJ00;O-RING, FUEL PUMP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;4;0;4
316;17575K0JN00;COVER,FUEL TANK;GUDANG UTAMA BAHAGIA MOTOR;A1.02.2.3;1;0;1
317;17910K03N31;CABLE COMP A THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.03.1.2;5;0;5
318;17910K15601;CABLE COMP,A THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.4;1;0;1
319;17910K15901;CABLE COMP THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.03.3.4;1;0;1
320;17910K15921;CABLE COMP. A, THROTTLE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.3;1;0;1
321;17910K16901;CABLE COMP THROTTLE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.2.1;3;0;3
322;17910K18901;CABLE COMP A THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.03.4.3;1;0;1
323;17910K1AN01;CABLE COMP A,THROT;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
324;17910K50T01;CABLE COMP A,THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.3;2;0;2
325;17910K59A12;CABLE COMP. A, THROTTLE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.3;3;0;3
326;17910K81N31;CABLE COMP A,THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.03.5.3;0;0;0
327;17910K97T01;CABLE COMP A,THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.4;1;0;1
328;17910KEH900;CABLE COMP,THROTT;GUDANG UTAMA BAHAGIA MOTOR;A3.03.1.4;16;0;16
329;17910KTM780;CABLE COMP, THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.03.5.2;1;0;1
330;17910KTM850;CABLE COMP THROTTLE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.5.2;1;0;1
331;17910KVG900;17910KVG901;GUDANG UTAMA BAHAGIA MOTOR;A3.03.1.2;2;0;2
332;17910KVG901;CABLE COMP THROTTLE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.1.2;3;0;3
333;17910KVR600;CABLE COMP, THROT (A);GUDANG UTAMA BAHAGIA MOTOR;A3.03.1.2;0;0;0
334;17910KWB920;CABLE COMP, THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.03.5.3;7;0;7
335;17910KZR601;CABLE COMP THROTTLE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.3.3;9;0;9
336;17920K0JN01;CABLE COMP B,THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.4;1;0;1
337;17920K15921;CABLE COMP. B, THROTTLE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.4;1;0;1
338;17920K18901;CABLE COMP B THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.03.4.3;1;0;1
339;17920K1AN01;CABLE COMP B,THROT;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
340;17920K50T01;CABLE COMP B,THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.03.4.1;2;0;2
341;17920K59A12;CABLE COMP. B, THROTTLE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.3;2;0;2
342;17920K81N31;CABLE COMP B,THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.03.4.1;0;0;0
343;17920K97T01;CABLE COMP B THRO;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.4;1;0;1
344;17920KCJ650;CABLE COMP B,THROT;GUDANG UTAMA BAHAGIA MOTOR;A3.03.4.3;14;0;14
345;17950KCJ690;CABLE COMP,CHOKE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.4.3;3;0;3
346;17950KFLD00;CABLE COMP, CHOKE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.5.2;6;0;6
347;17950KWWA00;CABLE COMP, CHOKE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.1.1;15;0;15
348;18318K0JN00;PROTECTOR,MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;1;0;1
349;18318K16A00ZA;PROTECTOR MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.5.3;2;0;2
350;18318K16A00ZB;PROTECTOR MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.5.3;2;0;2
351;18318K1AN00;PROTECTOR,MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;9;0;9
352;18318K25600ZA;PROTECTOR, MUFFLER TBLACK;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.3;10;0;10
353;18318K25900;PROTECTOR, MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.3;10;0;10
354;18318K2FN00ZJ;COVER,MUFFLER (BLK);GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
355;18318K2FN00ZK;COVER,MUFFLER (DG SL MT);GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
356;18318K46N20;COVER MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.1;3;0;3
357;18318K59A10;PROTECTOR, MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.5.2;15;0;15
358;18318K59A70;PROTECTOR,MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.5.2;0;0;0
359;18318K61900ZA;PROTECTOR, MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.3.1;1;0;1
360;18318K81N00ZA;PROTECTOR MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.5.4;12;0;12
361;18318K93N00ZK;COVER MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.5.3;2;0;2
362;18318K97T00ZA;PROTECTOR MUFFLER NHA40M;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.2;2;0;2
363;18318KVBN50;PROTECTOR A MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.5.1;4;0;4
364;18318KVY901;PROTECTOR MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.02.6.1;13;0;13
365;18318KYT900;PROTECTOR A MUFF;GUDANG UTAMA BAHAGIA MOTOR;A2.04.5.3;13;0;13
366;18318KZL930;PROTECTOR MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.5.1;3;0;3
367;18318KZR600;PROTECTOR, MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.6.1;3;0;3
368;18355K03N300;PROTECTOR, MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;A2.04.5.3;1;0;1
369;18356K56N10;PROTECTOR MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
370;18380K1ZJ10;PROTECTOR COMP,MUFFLER;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
371;19000K15MGUN;RAD PROTECTOR GMET CB150R;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
372;19000K15P00;RAD. PROTECTOR CB150R 2021;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
373;19000K1ZG00;GARNISH RADIATOR NEW PCX21;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;4;1;3
374;19000K59J00;GARNISH RADIATOR VARIO150;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
375;19150KZR600;COVER COMP., RADIATOR;GUDANG UTAMA BAHAGIA MOTOR;B2.02.2.1;0;0;0
376;19217MAL300;SEAL MECHANICAL;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;2;0;2
377;19225KVB901;CHAIN WATER PUMP DRIVE DI;GUDANG UTAMA BAHAGIA MOTOR;A2.03.6.7;10;0;10
378;19300KVB901;THERMOSTAT ASSY;GUDANG UTAMA BAHAGIA MOTOR;A1.02.2.1;1;0;1
379;19510K44V00;FAN COMP COOLING;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.3;1;0;1
380;19510K59A10;FAN COMP COOLING;GUDANG UTAMA BAHAGIA MOTOR;B4.06.3.1;1;0;1
381;19510KVB900;FAN COMP COOLING;GUDANG UTAMA BAHAGIA MOTOR;B4.06.2.2;1;0;1
382;19510KVY900;FAN COMP COOLING;GUDANG UTAMA BAHAGIA MOTOR;B4.06.2.2;3;0;3
383;19510KZR601;FAN COMP COOLING;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.3;0;0;0
384;19610K0JN01;COVER COMP,COOLING FAN;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
385;19610K44V00;COVER COMP FAN;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.3;0;0;0
386;19610KVY900;FAN COVER COMP.;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.3;0;0;0
387;19610KZL930;FAN COVER COMP.;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.3;0;0;0
388;19621K25900;SHROUD INLET;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.3;2;0;2
389;19625GGC900;SEAL SHROUD;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;3;0;3
390;19631GGC900;SHROUD EX;GUDANG UTAMA BAHAGIA MOTOR;A1.03.1.3;3;0;3
391;1C70070EJ01;CHARGER ASSY,BATTERY;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;7;4;3
392;21395KVB901;GASKET MISSION CASE;GUDANG UTAMA BAHAGIA MOTOR;A2.01.1.3;2;0;2
393;22011K0JN00;PIECE SET,SLIDE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;12;0;12
394;22011K1AN00;PIECE SET,SLIDE;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;14;0;14
395;22011K1NV01;PIECE SET,SLIDE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.1;3;0;3
396;22011K81N00;PIECE SET,SLIDE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.1;5;0;5
397;22011K93N00;PIECE SET SLIDE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.1;14;0;14
398;22011KWN900;PIECE SET,SLIDE;GUDANG UTAMA BAHAGIA MOTOR;A2.01.2.3;4;0;4
399;22100KVY900;OUTER COMP CLUTCH;GUDANG UTAMA BAHAGIA MOTOR;A2.04.6.2;1;0;1
400;22102K0JN00;FACE,DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.6.1;2;0;2
401;22102K44V00;FACE DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.6.1;8;0;8
402;22102KVY900;FACE DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.5.2;0;0;0
403;22102KZL930;FACE, DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.6.2;1;0;1
404;22102KZR600;FACE, DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.6.2;2;0;2
405;22105GGE900;BOSS DRIVE FACE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;0;0;0
406;22105K0JN00;BOSS,DRIVE FACE;GUDANG UTAMA BAHAGIA MOTOR;A2.06.3.7;11;0;11
407;22105K44V00;BOSS DRIVE FACE;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.3;13;0;13
408;22105KVB900;BOSS DRIVE FACE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;6;0;6
409;22105KVY960;BOSS DRIVE FACE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;10;0;10
410;22105KWN900;BOSS,DRIVE FACE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;2;0;2
411;22105KWN901;22105KWN900;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;0;0;0
412;22105KZLC00;BOSS, DRIVE FACE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;7;0;7
413;22110GFM960;FACE COMP., MOVABLE DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.4;14;0;14
414;22110K0JN00;FACE COMP,MOVABLE DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.1;60;0;60
415;22110K1ZN20;FACE COMP,MOVABLE DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.2;1;0;1
416;22110K35V00;FACE COMP MOVABLE DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.6.4;5;0;5
417;22110K36A00;FACE COMP MOVABLE DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.5.4;6;0;6
418;22110K36A01;22110K36A00;GUDANG UTAMA BAHAGIA MOTOR;A3.01.6.4;3;0;3
419;22110K44V00;FACE COMP MOVABLE DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.3;58;0;58
420;22110K97T00;FACE COMP MOVABLE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.2;32;0;32
421;22110KVB900;FACE COMP MOVEABLE DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.3;35;0;35
422;22110KVY900;FACE COMP MOVEABLE DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.5.2;5;0;5
423;22110KZR600;FACE COMP., MOVABLE DRIVE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.5.4;5;0;5
424;22123K0JN00;ROLLER SET,WEIGHT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.3;6;0;6
425;22123K0SV00;ROLLER SET, WEIGHT;GUDANG UTAMA BAHAGIA MOTOR;01.3.1.2;4;0;4
426;22123K1AN00;ROLLER SET,WEIGHT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.1.4;8;0;8
427;22123K2SN00;ROLLER SET,WEIGHT;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
428;22123K36T00;ROLLER SET,WEIGHT;GUDANG UTAMA BAHAGIA MOTOR;B4.02.2.1;0;0;0
429;22123K44V00;ROLLER SET WEIGHTER;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.2;11;0;11
430;22123K81N00;ROLLER SET WEIGHT;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;6;0;6
431;22123KVY900;ROLLER COMP,WEIGHT 12GR;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;1;0;1
432;22123KWN900;ROLLER SET,WEIGHT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;1;0;1
433;2212AK36T00;ROLLER WEIGHT SET;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;3;0;3
434;2212AK44V00;ROLLER WEIGHT SET;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;5;0;5
435;2212AKVB900;ROLLER WEIGHT SET;GUDANG UTAMA BAHAGIA MOTOR;A2.03.4.9;1;0;1
436;2212AKVY900;ROLLER WEIGHT SET;GUDANG UTAMA BAHAGIA MOTOR;A2.03.4.8;28;0;28
437;2212AKWN640;ROLLER WEIGHT SET;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;0;0;0
438;2212AKWN900;22123KWN900;GUDANG UTAMA BAHAGIA MOTOR;A2.03.4.9;0;0;0
439;22131KVB900;PLATE RAMP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
440;22132GCC771;PIECE SLIDE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.1;2;0;2
441;22132KWN900;PIECE,SLIDE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.1;0;0;0
442;22201166001;DISK,CLUTH FRICTION SET ( 4 pcs );GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;1;0;1
443;22201K03H12;DISK, CLUTCH FRICTION;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;2;0;2
444;22201K56N01;DISK CLUTCH FRICTION;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
445;22204KWB603;DISK B CLUTCH FRICTION;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.2;4;0;4
446;22350KPH900;PLATE CLUCTH PRESSURE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.7.3;3;0;3
447;22361KFM901;PLATE CLUTCH LIFTER;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;1;0;1
